company_name,url,number,category,position,person_name
Xifin,http://www.xifin.com, +1 858 793 5700,N2,Customer,L...
Xifin,http://www.xifin.com, +1 858 793 5700,N2,Security & Compliance,B...
Xifin,http://www.xifin.com, +1 858 793 5700,N2,Engineering,J...
Xicato,http://www.xicato.com, +1 408 899 2595,Board,CEO,Amir Zoufonoun
Xicato,http://www.xicato.com, +1 408 899 2595,Board,Director,Audrey Ho
Xicato,http://www.xicato.com, +1 408 899 2595,N1,CFO,David Griffeth
Xicato,http://www.xicato.com, +1 408 899 2595,N1,Operations,E...
Xicato,http://www.xicato.com, +1 408 899 2595,N1,Software Development,B...
Xicato,http://www.xicato.com, +1 408 899 2595,N1,Product,M...
Xicato,http://www.xicato.com, +1 408 899 2595,N1,Sales & Marketing,D...
Xicato,http://www.xicato.com, +1 408 899 2595,N2,Product Management,T...
Xicato,http://www.xicato.com, +1 408 899 2595,N2,Sales Operations,C...
Xicato,http://www.xicato.com, +1 408 899 2595,N2,Regional Sales Asia,J...
Xilam Animation,http://www.xilam.com, +33 140 187 200,Board,Group President & Cube Creat...,Marc du Pontavice
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,CFO,Cécile Haimet
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,COO,Dorothée Lanchier
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,Content,C...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,Impact,F...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,Creative,J...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,Distribution,S...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,HR,A...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,R&D,V...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,Cube Creative,C...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N1,Secretary & Legal,P...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N2,Technical,G...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N2,Deputy COO,C...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N2,Deputy COO,C...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N2,Cultural & Academic Outreach,M...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N2,Licensing & Merchandising,C...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N2,Mktg & Partnership,C...
Xilam Animation,http://www.xilam.com, +33 140 187 200,N2,Media Sales Distribution AP...,C...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,Board,CEO & Chairman,Xiaopeng He
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,Board,Director,Ji-Xun Foo
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,Board,Director,Fang Qu
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,Board,Director,Donghao Yang
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,Board,Director,Fei Yang
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,Board,Director,Hongjiang Zhang
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,President,F...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,HR,D...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,Nordic,E...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,Co-President & Vice Chairman,B...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,Automotive R&D,H...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,Finance & Accounting,J...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,Product Planning,Y...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N1,Autonomous Driving,L...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N2,Administration,P...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N2,International R&D,Y...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N2,Auto Finance & Insurance,W...
Xiaopeng Motors,http://www.xiaopeng.com, +86 206 680 6680,N2,Treasury,R...
Xilinx Japan,http://japan.xilinx.com, +81 367 447 777,N1,Control,S...
Xilinx India,http://www.xilinx.com/company/india, +91 406 721 4000,N1,Software Development,V...
Xilinx India,http://www.xilinx.com/company/india, +91 406 721 4000,N2,Software Development Tools,A...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,CEO & Director,Rene Russo
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Chairman of the Board,Paul Clancy
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Director,Sara Bonstein
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Director,Aoife Brennan
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Director,Daniel Curran
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Director,Robert Ross
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Director,Christina Rossi
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Director,James Shannon
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,Board,Director,Yuan Xu
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N1,COO,Chris Frankenfield
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N1,Business,S...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N1,Development,S...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N1,Medical,K...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N1,Science,U...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N2,Clinical Operations,T...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N2,Drug Discovery,B...
Xilio Therapeutics,http://www.xiliotx.com, +1 617 430 4762,N2,Translational Sciences,J...
Xilinx Singapore,http://www.xilinx.com/company/singapore/, +65 6407 3000,N1,Product Characterization,C...
Xilinx Singapore,http://www.xilinx.com/company/singapore/, +65 6407 3000,N1,Product Engineering,K...
Xilinx Singapore,http://www.xilinx.com/company/singapore/, +65 6407 3000,N1,IT,C...
Xilinx,http://www.xilinx.com, +1 408 559 7778,Board,Director,Ron Jankov
Xilinx,http://www.xilinx.com, +1 408 559 7778,Board,Director,Michael Patterson
Xilinx,http://www.xilinx.com, +1 408 559 7778,N1,CTO Open Source,T...
Xilinx,http://www.xilinx.com, +1 408 559 7778,N1,Core Markets Group,M...
Xilinx,http://www.xilinx.com, +1 408 559 7778,N1,Introductions & Quality,V...
Xilinx,http://www.xilinx.com, +1 408 559 7778,N1,Sales APAC,Y...
Xilinx,http://www.xilinx.com, +1 408 559 7778,N1,Business Operations & Planni...,F...
Xilinx,http://www.xilinx.com, +1 408 559 7778,N1,Accounting,A...
Xinchao Media,http://www.xinchao.com , +86 400 028 0111,Board,Chairman,Jixue Zhang
Xinchao Media,http://www.xinchao.com , +86 400 028 0111,N1,Strategy,K...
Xinchao Media,http://www.xinchao.com , +86 400 028 0111,N2,Account,J...
Xinchao Media,http://www.xinchao.com , +86 400 028 0111,N2,Sales,J...
XiMo,http://www.ximo-inc.com, +41 415 004 860,Board,CEO,Melvin Luetkens
XiMo,http://www.ximo-inc.com, +41 415 004 860,Board,Director,Michael Buchmeiser
XiMo,http://www.ximo-inc.com, +41 415 004 860,Board,Director,Christophe Copéret
XiMo,http://www.ximo-inc.com, +41 415 004 860,Board,Director,Amir Hoveyda
XiMo,http://www.ximo-inc.com, +41 415 004 860,Board,Director,Richard Schrock
XiMo,http://www.ximo-inc.com, +41 415 004 860,Board,Director,Tibor Soos
Xilis,http://www.xilis.com, +1 984 377 6738,Board,CEO,Xiling Shen
Xilis,http://www.xilis.com, +1 984 377 6738,N1,Legal & IP,T...
Xilis,http://www.xilis.com, +1 984 377 6738,N1,Strategy & BusDev,R...
Xilis,http://www.xilis.com, +1 984 377 6738,N1,Data Science & Bioinformatics,E...
Xilis,http://www.xilis.com, +1 984 377 6738,N2,Operations,C...
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,Board,CEO,Jianjun Yu
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,N1,CFO,Dong Li
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,N1,General Manager,Y...
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,N1,Online Education,Z...
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,N1,Business Intelligence Center,T...
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,N1,Sales & Mktg,D...
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,N2,IR,X...
Ximalaya FM,http://www.ximalaya.com, +86 400 838 5616,N2,Business Analysis,D...
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,President,Dongsheng Song
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,Chairman of the Board,Guangxin Sun
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,Director,Zhihui Jiang
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,Director,Peimei Lu
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,Director,Wei Lu
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,Director,Cheng Qian
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,Board,Director,Tiejun Yang
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,N1,CFO,Jian Zhang
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,N1,Vice President,D...
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,N1,Vice President,X...
Xin Jiang Guang Hui Industry Investment,http://en.guanghui.com, +86 991 236 5093,N2,Deputy CFO,J...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,Board,President & Chairman,Yaozhong Zhuang
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,Board,Director,Jianzhong Shao
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,Board,Director,Aijun Song
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,Board,Director,Pan Xu
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,Board,Director,Keqin Zhang
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,Board,Director,Kuilong Zhuang
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Finance,S...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Vice President,Y...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Vice President,G...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Vice President,C...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Vice President,Y...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Vice President,J...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Vice President,J...
XinFengMing Group,http://www.xfmgroup.com, +86 573 8851 9583,N1,Secretary,J...
Xing,http://www.xing.com, +49 404 191 310,Board,Managing Director,Thomas Kindler
Xing,http://www.xing.com, +49 404 191 310,N1,Product,C...
Xing,http://www.xing.com, +49 404 191 310,N1,Software Engineering,G...
Xing,http://www.xing.com, +49 404 191 310,N1,Data Science,P...
Xing,http://www.xing.com, +49 404 191 310,N1,Editorial Communication Stra...,A...
Xing,http://www.xing.com, +49 404 191 310,N1,Lifecycle Mktg,J...
Xing,http://www.xing.com, +49 404 191 310,N1,Sales,U...
Xing,http://www.xing.com, +49 404 191 310,N1,Strategic Projects,K...
Xing,http://www.xing.com, +49 404 191 310,N1,Social Media,C...
Xing,http://www.xing.com, +49 404 191 310,N1,Technology,M...
Xing,http://www.xing.com, +49 404 191 310,N1,Business Operations,P...
Xing,http://www.xing.com, +49 404 191 310,N2,Product,S...
Xing,http://www.xing.com, +49 404 191 310,N2,Technology,N...
Xingsheng Selected,http://www.xsyxsc.com, +86 400 888 9997,Board,President,Lihua Yue
Xingji Meizu,http://xjmz.com, +86 278 485 0088,Board,CEO & Chairman,Shen Ziyu
Xingji Meizu,http://xjmz.com, +86 278 485 0088,N1,CFO,Qi Weimin
Xingji Meizu,http://xjmz.com, +86 278 485 0088,N1,President,S...
Xingji Meizu,http://xjmz.com, +86 278 485 0088,N1,COO,Liao Qinghong
Xingji Meizu,http://xjmz.com, +86 278 485 0088,N1,CTO,Z...
Xingji Meizu,http://xjmz.com, +86 278 485 0088,N1,Strategic Planning,W...
Xingji Meizu,http://xjmz.com, +86 278 485 0088,N1,Smartphone,H...
Xingyuan Environment,http://www.xingyuan.com, +86 571 8877 8808,Board,General Manager,Jie Wu
Xingyuan Environment,http://www.xingyuan.com, +86 571 8877 8808,Board,Chairman of the Board,Liwu Zhou
Xingyuan Environment,http://www.xingyuan.com, +86 571 8877 8808,N1,CFO,Chuangji Shi
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,Board,President,Weiqing Zhao
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,Board,Chairman of the Board,Junbo Lin
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,Board,Director,Jiamei Cai
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,Board,Director,Xiaodong Xu
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,Board,Director,Anke Xue
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,Board,Director,Lihua Zou
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,N1,CFO,Xiaona Pan
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,N1,General Manager,J...
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,N1,Vice President,C...
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,N1,Vice President,Q...
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,N1,Vice President,J...
Xinhu Zhongbao,http://www.600208.net, +86 571 8739 5011,N1,Secretary,D...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,General Manager,Qiang Li
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Chairman of the Board,Qing Zhou
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Vice Chairman of the Board,Longzhang Liu
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Director,Weidong Dai
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Director,Fumin Deng
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Director,Jiming Ke
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Director,Zibin Liu
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Director,Ao Tan
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,Board,Director,Han Wenlong
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,CFO,Xu Yongping
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,Deputy General Manager,B...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,Deputy General Manager,W...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,Deputy General Manager,M...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,Deputy General Manager,Z...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,Deputy General Manager,J...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,Editor in Chief,H...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N1,Secretary,M...
Xinhua Winshare,http://www.winshare.com.cn, +86 288 315 7033,N2,Deputy Editor,L...
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,Board,President,Haiyin Hu
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,Board,Chairman of the Board,Desong Fang
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,Board,Director,Guoxuan Chang
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,Board,Director,Qiaoli Gong
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,Board,Director,Shaoxiong Wang
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,Board,Director,Xiaowu Zhang
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,N1,CFO,Rong Liu
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,N1,Deputy General Manager,Y...
Xinjiang Machinery Research Institute,http://www.xjjxy.com.cn, +86 991 374 2037,N1,Secretary,F...
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,General Manager,Cheng Wang
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,Chairman of the Board,Jinsheng Shen
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,Vice Chairman of the Board,Tianshan Zhu
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,Director,Guangzhi Jia
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,Director,Xia Liu
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,Director,Shaoxin Shao
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,Director,Tong Wang
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,Board,Director,Liang Zhang
Xinjiang Communications Construction,http://www.xjjtjt.com, +86 991 627 2866,N1,Engineering,Y...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,President & Director,Jiangying Shen
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,Director,Chengqing Huang
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,Director,Jian Wang
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,Director,Zhenhua Wu
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,Director,Zhi Ye
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,Director,Mingxuan Yu
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,Board,Director,Jianqiu Zeng
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,CFO,Jie Ren
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,COO,Wei Sun
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,Editor & Director,T...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,CIO,Y...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,Marketing,M...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,Vice President,Y...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,Vice President & Director,J...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N1,Secretary,Q...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N2,Deputy Editor,J...
Xinhuanet,http://xinhuanet.com, +86 108 805 0888,N2,Deputy Editor & Director,H...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,President,Xinjun Zhao
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Chairman of the Board,Zhangli Chang
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Vice Chairman of the Board,Jiaxiang Xiao
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Director,Guobin Cai
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Director,Xiangzhong Kong
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Director,Yan Liu
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Director,Zhengfei Lu
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Director,Bing Wang
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Director,Zhisong Yin
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,Board,Director,Lei Zhan
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,CFO,Xufei Zhao
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Legal & Secretary,X...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Vice President,Y...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Vice President,X...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Vice President,Z...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Vice President,X...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Vice President,G...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Vice President,L...
Xinjiang Tianshan Cement,http://www.sinoma-tianshan.cn, +86 991 668 6781,N1,Engineering,D...
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,General Manager,Wei Liu
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Chairman of the Board,Zheming Wei
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Director,Feng Han
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Director,Zhongying Li
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Director,Sinian Qiu
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Director,Weihong Sun
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Director,Xin'an Wang
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Director,Bin Wu
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,Board,Director,Hailin Yan
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,N1,CFO,Jinghong Zhang
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,N1,Science,Y...
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,N1,Deputy General Manager,S...
Xinjiang Tianshan Wool Tex,http://www.chinatianshan.com/en/, +86 991 433 6022,N1,Secretary,J...
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,General Manager,Tao Liu
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,Chairman of the Board,Qishu He
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,Director,Yuanhui Li
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,Director,Zhongcheng Wang
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,Director,Ping Wen
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,Director,Shufeng Yang
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,Board,Director,Huamin Zhang
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,N1,Accounting & Secretary,Y...
Xinxing Ductile Iron Pipes,http://xinxing-pipes.com, +86 106 516 8826,N1,Deputy General Manager,M...
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,General Manager,Yang Xu
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,Chairman of the Board,Shirui Jia
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,Director,Qu Dazhuang
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,Director,Zhimin Fu
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,Director,Wu Jianghong
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,Director,Shuting Li
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,Director,Wu Mengfei
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,Board,Director,Wu Tongxing
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,N1,Accounting,W...
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,N1,Deputy General Manager,X...
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,N1,Deputy General Manager,Z...
Xinxing Cathay International Group,http://www.xxcig.com, +86 105 929 0000,N1,Legal & Compliance,Y...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Chairman & CEO,Jian Xin Zhang
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Director,Weiping Chen
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Director,Xiang Cui
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Director,Junxiang Guo
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Director,Hanjie Huang
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Director,Kwok Ming Tam
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,Board,Director,Xin Zhang
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N1,Accounting,W...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N1,Executive Director,J...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N1,Executive Director,X...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N1,General Manager,B...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N1,Joint Secretary,Y...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N1,Joint Secretary,J...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N2,Safety,Y...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N2,Deputy General Manager,X...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N2,Deputy General Manager,F...
Xinte Energy,http://xinteenergy.com, +86 991 639 2099,N2,Deputy General Manager,J...
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,CEO,Ching Sai Tung
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Chairman of the Board,Yin Yee Lee
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Kwong Siu Lam
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Wai King Lee
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Ching Leung Li
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Ching Wai Li
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Ngan Ho Ng
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Nang Sze Sze
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Chuen Wah Tran
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,Board,Director,Chat Chor Wong
Xinyi Glass,http://www.xinyiglass.com, +852 3919 2888,N1,CFO & Secretary,Sik Yuen Lau
