name,url,number,category,position,person_name
Zumasys,http://www.zumasys.com, +1 949 346 4228,Board,President,Corey Luckow
Zumiez,http://www.zumiez.com, +1 425 551 1500,Board,CEO,Richard Brooks
Zum,http://ridezum.com, +1 909 554 3833,Board,CEO,Ritu Narayan
Zuku,http://zuku.co.ke, +254 205 200 432,Board,CEO,Genue Mwaura
Zumtobel,http://www.z.lighting, +43 5572 5090,Board,CEO,Alfred Felder
Zuno,http://www.hizuno.com, +91 902 900 4826,Board,CEO,Shanai Ghosh
Zuoli Kechuang Micro-Finance,http://www.zlkcxd.cn, +86 572 821 9781,Board,General Manager & Vice Chair...,Sheng Yang
Zumigo,http://www.zumigo.com, +1 408 858 1951,Board,CEO & Director,Chirag Bakshi
Zumper,http://www.zumper.com, +1 617 532 1222,Board,CEO,Anthemos Georgiades
Zur Rose Group,http://www.zurrosegroup.com, +41 5272408 14,Board,CEO,Walter Hess
Zur Rose Germany,http://zurrose.ch/de/u-geschaeftsleitung, +49 800 711 222,Board,CEO,Walter Hess
Zuoyebang,http://zuoyebang.com, +86 108 217 7628,Board,CEO,Jianbin Hou
Zuora,http://www.zuora.com, +1 650 594 4600,Board,CEO,Tien Tzuo
Zuper,http://www.zuper.co, +1 979 039 5998,Board,CEO,Anand Subbaraj
Zura Bio,http://www.zurabio.com, +1 858 247 0520,Board,CEO & Director,Robert Lisicki
Zurbrueggen,http://www.zurbrueggen.de, +49 230 320 8208,Board,Co-Managing Director,Christian Zurbrueggen
Zurich Airport,http://www.zurich-airport.com, +41 438 162 211,Board,CEO,Lukas Brosi
Zurich Argentina,http://www.zurich.com.ar, +54 810 9998 7424,Board,CEO,Fabio Rossi
Zurheide,http://www.zurheide-feine-kost.de, +49 211 7496 5800,Board,Managing Director,Marco Zurheide
Zurich Benelux,http://www.benelux.zurich.com, +32 2639 5511,N1,Underwriting,E...
Zurich Asia Pacific,http://www.zurich.com.hk, +852 2968 2222,Board,CEO,Tulsi Naidu
Zurich Australia & NZ,http://www.zurich.com.au, +61 299 951 111,Board,CEO,Justin Delaney
Zurich Brazil,http://www.zurich.com.br, +55 112 313 8100,Board,CEO,Edson Franco
Zurich Austria,http://www.zurich.at, +43 501 255 1255,Board,CEO,Andrea Stürmer
Zurich Direct Markets,http://www.zurichna.com/industries/auto, +1 610 331 0755,Board,Direct Markets,Jason Meador
Zurich Commercial Insurance,http://www.zurich.com/en/products-and-services, +41 446 253 844,Board,CEO,Sierra Signorelli
Zurich Colombia,http://www.zurichseguros.com.co, +57 4604 5928,Board,CEO,Juan Carlos Realphe
Zurich Canada,http://www.zurichcanada.com, +1 416 586 3000,Board,CEO,Saad Mered
Zurich Chile,http://www.zurich.cl, +56 222 007 000,Board,CEO,Sebastián Dabini Ribas
Zurich France,http://www.zurich.com/france/, +33 143 187 500,Board,CEO,Paolo Ribotta
Zurich Ecuador,http://www.zurichseguros.com.ec, +593 997 198 095,Board,CEO,Nicolas Marchant
Zurich EMEA,http://www.zurich.com/en/about-us/corporate-governance/, +41 446 282 828,Board,CEO,Alison Martin
Zurich Germany,http://www.zurich.de, +49 2282 6801,Board,CEO,Carsten Schildknecht
Zurich Insurance Group,http://www.zurich.com, +41 446 252 525,Board,CEO,Mario Greco
Zurich Insurance Ireland,http://www.zurich.ie, +353 189 040 0300,Board,CEO,Neil Freshwater
Zurich Insurance Indonesia,http://www.zurich.co.id, +62 215 793 6770,Board,CEO,Hilman Simanjuntak
Zurich Invest,http://www.zurichinvest.ch, +41 446 287 888,Board,CEO,Tom Osterwalder
Zurich Latin America,http://www.zurich.com/en/location-finder, +55 112 313 8500,Board,CEO,Laurence Maurice
Zurich Italy,http://www.zurich.it, +39 259 661,Board,CEO,Bruno Scaroni
Zurich Life Accident & Health,http://www.zurichna.com/insurance/accident, +1 847 413 5439,Board,Life Accident & Health,David Fike
Zurich Malaysia,http://www.zurich.com.my, +60 321 468 000,Board,CEO & Insurance,Junior Cho
Zurich Mexico,http://www.zurich.com.mx, +52 555 284 1000,Board,CEO,Marc Martínez
Zurich Nordics,http://www.nordic.zurich.com, +47 2343 0010,Board,CEO,Mattias Fritz
Zurich North America,http://www.zurichna.com, +1 847 605 6000,Board,CEO,Kristof Terryn
Zurich Portugal,http://www.zurich.com.pt, +351 213 816 780,Board,CEO,Helene Westerlind
Zurich Rural Community Insurance,http://www.rcis.com, +1 763 427 0290,Board,Rural Community Insurance,Dalynn Hoch
Zurich Santander Insurance America,http://www.zurichsantander.com, +34 912 890 077,Board,CEO,Claudio Chiesa
Zurich Sigorita,http://www.zurichsigorta.com.tr, +90 212 393 1600,Board,CEO,Yilmaz Yildiz
Zurich Singapore,http://www.zurich.com.sg, +65 6236 2210,Board,CEO,Liam Burrell
Zurich Switzerland,http://www.zurich.ch, +41 446 289 898,Board,CEO,Juan Beer
Zurich Spain,http://www.zurich.es, +34 932 671 040,Board,CEO,Vicente Cancio
Zurich Topas Life,http://www.zurich.co.id/en/tentang-kami/perusahan-asuransi-global/zurich-topas-life/, +62 215 262 626,Board,CEO,Richard Ferryanto
Zurich Takaful,http://www.zurich.com.my/en/about-zurich/the-zurich-story/, +60 326 988 044,Board,CEO,Nazrul Abdul Hamid
Zurich UK,http://www.zurich.co.uk, +44 207 648 3200,Board,CEO,Tim Bailey
Zurn Water Solutions,http://zurnelkay.com, +1 414 643 3000,Board,CEO & Chairman,Todd Adams
Zurich US Middle Market,http://www.zurichna.com/brokers/middlemarkets, +1 610 727 5640,Board,Middle Market,Alex Wells
Zurple,http://www.zurple.com, +1 800 520 2312,Board,CEO,Ryan Whitlock
Zuryc,http://zuryc.com, +1 336 515 6232,Board,CEO,Cyrus Hurley
Zurich US National Accounts,http://www.zurichna.com/about/execcomm/national-accounts-leadership-team, +1 212 553 5226,Board,US National Accounts,Paul Lavelle
Zus Health,http://zushealth.com, +1 617 429 4843,Board,CEO,Jonathan Bush
Zutari,http://www.zutari.com, +27 215 269 400,Board,CEO,Teddy Daka
Zvelo,http://www.zvelo.com, +1 720 897 8113,Board,CEO,Jeff Finn
Zutec,http://www.builddata.se, +44 776 076 0777,Board,CEO,Gustave Geisendorf
zuChem,http://www.zuchem.com, +1 312 997 2150,Board,CEO & Director,David Demirjian
Zwack,http://zwack.hu, +36 1476 2300,Board,CEO,Frank Odzuck
ZW Data Action Technologies,http://www.chinanet-online.com, +86 105 160 0994,Board,CEO & Chairman,Handong Cheng
ZVRS,http://www.zvrs.com, +1 866 932 7891,Board,CEO,Sherri Turpin
Zwift,http://zwift.com, +1 818 736 4897,Board,CEO,Eric Min
Zwei,http://www.zwei.co.jp, +81 368 586 544,Board,President,Tetsuhiro Nakamoto
Zwilling J.A. Henckels,http://www.j-a-henckels.com, +49 212 8820,Board,CEO,Erich Schiffers
Zwipe,http://zwipe.com, +47 9916 6135,Board,CEO,Robert Puskaric
Zyber 365,http://zyber365.com, +91 814 604 2847,Board,CEO & Chairman,Pearl Kapur
ZwitterCo,http://zwitterco.com, +1 301 442 5662,Board,CEO,Alex Rappaport
ZX Ventures,http://www.zx-ventures.com, +1 585 233 3435,Board,Managing Partner,Bernardo Novick
Zydus Wellness,http://www.zyduswellness.com, +91 794 804 0000,Board,CEO & Director,Tarun Arora
Zydus Group,http://www.zyduscadila.com, +91 792 686 8100,Board,CEO,Sharvil Patel
ZyLAB,http://www.zylab.com, +1 866 995 2262,N1,CTO,Y...
Zycus,http://www.zycus.com, +1 609 799 5664,Board,CEO,Aatish Dedhia
Zylo,http://zylo.com, +1 201 253 2500,Board,CEO,Eric Christopher
Zynex,http://www.zynexmed.com, +1 303 703 4906,Board,CEO & Chairman,Thomas Sandgaard
Zymeworks,http://www.zymeworks.com, +1 604 678 1388,Board,CEO & Chairman,Kenneth Galbraith
Zynerba Pharmaceuticals,http://zynerba.com, +1 610 263 0163,Board,CEO & Chairman,Armando Anido
Zynx Health,http://www.zynxhealth.com, +1 310 954 1950,Board,President,Carolyn Wong Simpkins
Zynga,http://www.zynga.com, +1 855 449 9642,Board,CEO,Frank Gibeau
Zyto Corporation,http://www.zyto.com, +1 801 224 7199,Board,CEO,Kami Howard
Zytronic,http://www.zytronic.co.uk, +44 191 414 5511,Board,CEO & Director,Mark Cambridge
Zyus Life Sciences,http://www.zyus.com, +1 888 651 9987,Board,CEO & President,Brent Zettl
ZyXel,http://zyxel.com, +886 3578 3942,Board,CEO,Shun-I Chu
Zywave,http://www.zywave.com, +1 414 454 6100,N1,CFO,Chris Kasper
ZZ Capital International,http://www.zzcapitalinternational.com, +852 2595 8588,Board,CEO,Yun Zhang
